id,group
3920725,A
3920836,B
3921081,B
3921155,A
3921505,B
3921850,B
3921889,A
3921926,A
3922068,B
3922185,A
3922268,B
3922505,A
3922855,A
3922878,A
3922896,A
3923338,B
3923366,B
3923926,B
3923977,A
3924133,A
3924199,B
3924257,B
3924293,B
3924397,A
3924490,A
3924653,B
3925182,A
3925204,A
3925324,A
3925355,B
3925432,B
3925545,A
3926102,B
3926368,B
3926633,A
3926760,A
3926761,B
3926822,A
3927186,B
3927483,A
3927511,A
3927585,A
3927588,B
3927622,A
3927635,B
3927657,A
3927818,B
3928122,A
3928203,B
3928282,B
3928316,A
3929017,A
3929021,A
3929301,B
3929614,B
3929686,A
3929831,A
3929927,A
3929969,A
3929983,A
3930039,A
3930061,A
3930395,B
3930473,A
3930576,A
3930620,A
3930687,B
3930693,B
3930732,A
3930781,B
3930829,B
3931247,B
3931518,B
3931563,A
3931918,A
3931960,B
3931987,B
3931992,A
3932053,A
3932080,A
3932279,A
3932304,A
3932589,A
3933007,B
3933108,B
3933196,B
3933385,A
3933531,B
3933548,A
3934857,A
3935390,B
3935554,B
3936055,A
3936315,B
3936326,B
3936543,B
3936576,A
3936579,A
3936587,A
3936588,B
3936723,B
3936758,B
3936764,B
3936794,A
3936910,B
3936943,B
3937080,A
3937112,A
3937348,B
3937437,A
3937465,B
3937484,A
3937586,A
3937720,B
3937776,B
3937802,B
3937856,B
3937965,B
3937966,B
3938220,B
3938237,B
3938547,B
3938729,B
3938735,B
3938844,B
3938866,B
3939064,A
3939076,B
3939271,A
3939313,B
3939621,B
3939839,B
3939857,A
3939872,A
3939922,B
3940183,B
3940371,A
3940400,A
3940505,A
3940516,B
3940846,B
3940913,B
3941000,B
3941041,B
3941324,A
3941356,B
3941378,B
3941487,B
3941531,B
3941554,B
3941632,A
3941787,A
3941831,B
3941922,A
3942034,A
3942369,A
3942376,B
3942492,A
3942507,A
3942677,B
3943066,B
3943100,A
3943477,B
3943981,A
3944108,B
3944153,B
3944276,A
3944401,B
3944405,A
3944504,B
3944529,B
3944530,A
3944573,A
3944663,B
3944824,B
3944908,B
3944911,A
3945010,A
3945067,B
3945146,A
3945489,A
3945693,B
3945738,A
3945780,B
3945869,B
3946006,A
3946015,B
3946198,A
3946241,B
3946420,B
3946518,B
3946749,A
3946864,B
3946947,B
3947016,A
3947094,B
3947149,A
3947173,A
3947224,B
3947347,B
3947369,A
3947684,A
3947710,B
3947967,A
3948065,B
3948150,B
3948198,B
3948279,A
3948478,B
3948579,A
3948593,B
3948840,A
3948909,A
3949181,A
3949451,B
3949807,B
3949851,A
3949852,B
3949977,A
3950317,B
3950373,A
3950402,B
3950463,B
3950486,B
3950818,B
3950855,A
3951290,A
3951488,A
3951561,A
3951611,A
3951660,B
3951716,B
3951742,B
3951806,A
3951932,B
3952067,A
3952639,B
3952657,B
3952797,A
3952895,A
3952904,A
3952924,B
3952961,A
3953026,B
3953215,B
3953242,B
3953310,B
3953380,B
3953401,B
3953432,A
3953441,B
3953473,B
3953508,B
3953646,B
3953740,B
3953745,B
3953761,A
3953810,A
3953833,A
3953839,A
3953859,A
3953882,B
3953929,B
3954104,B
3954561,A
3954604,A
3954766,A
3954770,A
3954778,A
3954786,B
3954794,A
3954825,A
3954899,B
3954982,A
3955118,B
3955319,A
3955554,A
3955896,A
3956062,A
3956162,A
3956318,A
3956322,A
3956477,B
3956528,A
3956576,A
3956676,B
3956763,B
3956901,A
3957066,A
3957139,A
3957406,A
3957460,B
3957565,B
3957865,B
3957949,A
3958641,B
3958650,B
3958746,A
3958861,A
3958942,B
3959313,B
3959347,B
3959488,B
3959494,A
3959737,A
3959914,A
3960037,A
3960077,A
3960114,A
3960138,B
3960175,A
3960574,B
3960828,A
3960878,A
3961413,A
3961572,A
3961587,B
3961608,B
3961651,B
3961666,A
3961760,B
3961790,A
3961824,B
3961840,A
3962164,A
3962315,B
3962517,B
3962571,B
3962631,A
3962660,A
3962746,B
3962968,A
3962990,A
3963192,A
3963649,A
3963780,A
3963947,B
3963961,B
3964018,A
3964059,B
3964075,B
3964297,B
3964316,B
3964496,B
3964551,A
3964672,B
3964694,B
3964703,A
3964716,B
3964884,B
3964951,A
3965113,B
3965174,A
3965324,A
3965505,B
3965506,A
3965677,B
3965765,B
3965770,A
3965888,A
3965919,B
3965931,A
3965974,B
3966093,A
3966137,B
3966358,B
3966666,A
3966673,B
3967117,B
3967173,B
3967237,A
3967242,A
3967273,A
3967337,B
3967599,B
3967632,B
3967665,A
3967842,A
3967906,B
3967955,A
3967959,B
3968230,B
3968297,B
3968316,A
3968349,A
3968352,B
3968483,B
3968544,A
3968615,A
3968717,A
3968980,B
3969001,A
3969099,B
3969157,A
3969287,A
3969746,B
3969885,B
3969919,A
3970374,A
3970532,B
3970601,A
3970710,B
3970736,A
3970844,A
3970904,A
3970906,A
3970923,A
3970956,A
3971052,B
3971115,B
3971221,A
3971499,B
3971526,B
3971720,A
3971831,B
3972006,A
3972093,A
3972346,A
3972426,B
3972773,A
3972782,A
3972823,B
3972843,B
3973085,B
3973200,B
3973321,B
3973374,A
3973515,B
3973677,A
3974333,B
3974425,A
3974514,B
3974727,A
3974744,B
3974798,B
3974897,A
3975063,A
3975215,A
3975279,B
3975422,B
3975435,A
3975833,A
3976169,A
3976280,A
3976320,A
3976532,B
3976637,B
3976643,A
3976713,B
3976919,A
3977054,B
3977062,B
3977149,B
3977164,A
3977201,B
3977298,B
3977444,A
3977478,A
3977677,B
3977683,A
3977688,A
3977770,B
3977782,A
3977976,B
3978275,A
3978543,B
3978679,B
3978767,B
3979128,A
3979449,A
3979489,B
3980477,B
3980499,A
3980561,A
3980562,A
3981043,A
3981239,B
3981282,B
3981669,A
3981722,B
3981784,B
3981790,A
3981869,B
3981949,B
3982007,A
3982191,B
3983156,A
3983172,B
3983320,B
3983343,B
3983369,A
3983454,B
3983697,A
3984086,B
3984101,B
3984141,A
3984191,B
3984207,B
3984683,B
3984829,B
3985001,B
3985073,A
3985180,B
3985274,B
3985481,A
3985515,A
3985602,A
3985642,A
3985706,B
3985725,A
3985801,A
3986070,A
3986145,B
3986461,A
3986592,B
3986855,A
3986987,A
3987088,A
3987182,A
3987221,A
3987236,B
3987307,A
3987321,B
3987363,A
3987549,B
3987555,A
3987557,B
3987632,A
3987742,B
3987749,B
3987791,A
3987804,A
3987807,B
3987899,A
3987993,B
3988131,A
3988226,A
3988280,B
3988582,A
3988842,B
3989183,A
3989199,A
3989202,A
3989290,B
3989318,B
3989508,B
3989710,A
3989808,B
3989871,B
3989935,A
3989982,A
3990062,B
3990234,B
3990324,B
3990510,A
3990550,A
3990975,A
3991154,B
3991168,B
3991170,B
3991288,A
3991290,B
3991582,A
3991747,B
3991806,B
3991842,A
3991910,A
3992167,A
3992205,A
3992249,B
3992320,A
3992385,B
3992428,B
3992474,B
3992602,B
3992633,B
3992835,A
3993044,A
3993127,B
3993249,A
3993254,B
3993346,A
3993594,B
3993677,B
3994006,B
3994019,B
3994243,A
3994269,B
3994354,A
3994361,B
3994522,B
3994556,A
3994577,B
3994592,A
3994612,A
3994786,B
3994972,B
3995012,B
3995112,B
3995200,A
3995211,A
3995379,A
3995540,A
3995620,B
3995792,B
3995801,B
3995861,A
3995992,A
3996002,A
3996424,B
3996459,A
3996602,A
3996741,A
3997138,B
3997579,A
3997690,A
3997716,B
3997766,B
3997850,A
3997882,A
3997953,A
3998051,A
3998179,A
3998246,A
3998270,A
3998385,B
3998540,A
3998585,A
3998602,A
3998718,B
3999015,B
3999197,B
3999742,B
4000009,A
4000233,B
4000352,A
4000777,A
4000894,A
4001138,B
4001175,A
4001179,B
4001190,A
4001573,A
4001660,A
4001784,B
4001884,A
4002058,B
4002076,B
4002090,B
4002305,B
4002387,B
4002437,A
4002451,A
4002480,A
4002499,B
4002599,A
4002619,B
4002692,A
4002802,A
4002820,B
4002855,B
4003022,B
4003040,A
4003174,B
4003177,B
4003283,B
4003428,A
4003438,B
4003522,A
4003534,B
4003873,A
4003890,B
4003974,B
4004026,A
4004096,B
4004103,B
4004123,B
4004279,A
4004287,B
4004385,B
4004462,A
4004583,B
4004983,B
4005293,B
4005457,A
4005467,B
4005512,A
4005698,B
4005736,B
4005788,A
4005811,A
4006064,A
4006153,A
4006572,A
4006642,B
4006715,B
4006817,B
4006846,A
4006870,A
4006946,A
4007076,B
4007100,B
4007380,B
4007421,A
4007467,A
4007635,B
4007707,A
4007716,A
4007745,A
4007847,B
4007871,B
4007894,A
4007920,A
4008092,B
4008115,B
4008326,B
4008421,B
4009083,B
4009243,A
4009482,B
4009756,B
4009769,B
4009786,B
4009814,A
4010225,B
4010235,B
4010253,B
4010373,B
4010607,A
4010639,B
4010656,A
4010856,A
4010881,B
4010885,A
4010902,B
4011014,B
4011161,A
4011169,A
4011240,B
4011303,A
4011422,B
4011503,A
4011561,B
4011577,A
4011600,B
4011770,B
4012060,B
4012069,B
4012169,A
4012178,A
4012289,A
4012316,B
4012348,B
4012569,B
4012682,B
4012757,B
4012825,B
4012827,B
4012856,B
4012922,A
4012973,A
4012980,B
4013004,B
4013033,A
4013037,B
4013062,B
4013789,A
4013909,B
4013949,B
4014058,A
4014114,B
4014191,B
4014247,B
4014380,B
4014414,A
4014689,B
4014808,A
4014885,A
4015046,B
4015257,B
4015378,B
4015624,B
4015736,B
4015757,A
4015804,B
4015940,A
4015995,B
4016065,A
4016164,B
4016303,A
4016352,A
4016394,A
4016400,A
4016481,A
4016531,A
4017091,B
4017211,B
4017260,B
4017480,A
4017707,A
4017907,A
4018187,A
4018286,B
4018307,B
4018632,B
4018699,B
4018712,A
4018730,B
4018959,A
4019017,A
4019104,B
4019301,B
4019593,A
4019732,A
4020019,A
4020201,A
4020256,B
4020284,A
4020367,A
4020679,B
4020778,B
4020809,B
4020827,A
4020879,A
4020903,B
4020942,A
4021052,B
4021370,B
4021732,A
4021735,B
4021780,A
4021827,B
4021896,A
4022127,A
4022209,A
4022472,B
4022833,B
4022836,A
4023024,B
4023389,A
4023594,A
4023619,B
4023674,A
4023773,B
4023857,B
4023866,B
4023885,B
4023984,A
4024020,B
4024030,B
4024141,B
4024186,A
4024453,B
4024459,A
4024496,B
4024531,A
4024625,B
4024731,A
4024764,B
4024776,B
4024855,A
4024885,B
4024977,B
4025099,B
4025333,A
4025442,A
4025508,A
4025632,B
4025646,A
4026151,A
4026158,A
4026159,B
4026240,A
4026956,A
4027016,A
4027205,B
4027250,B
4027413,A
4027464,B
4027794,A
4027983,A
4027995,A
4028075,B
4028293,B
4028965,A
4029141,A
4029419,B
4029756,A
4029790,A
4029874,B
4030060,A
4030088,B
4030208,A
4030228,A
4030342,B
4030910,B
4030928,B
4031209,A
4031212,B
4031237,A
4031508,B
4031578,B
4032174,B
4032242,B
4032262,B
4032329,A
4032855,A
4033067,B
4033122,A
4033221,B
4033242,B
4033293,A
4033316,A
4033363,B
4033383,A
4033447,B
4033481,A
4033487,B
4033746,B
4033748,B
4034293,B
4034559,B
4034631,B
4035700,B
4035810,B
4035988,B
4036163,B
4036439,B
4036446,B
4036507,B
4036600,B
4036817,A
4036960,A
4037041,B
4037125,B
4037188,A
4037274,B
4037312,B
4037497,A
4037617,A
4037686,B
4037751,B
4037836,A
4037897,B
4037951,A
4037982,A
4038035,B
4038091,B
4038165,A
4038420,A
4038429,A
4038495,B
4038747,A
4038853,A
4038876,B
4039061,A
4039181,B
4039186,A
4039202,A
4039418,B
4039441,A
4039496,B
4039500,B
4039575,A
4039580,A
4039621,B
4040100,B
4040499,A
4040882,B
4040886,B
4040994,A
4041025,A
4041089,A
4041229,B
4041280,B
4041528,B
4041893,A
4042023,B
4042043,B
4042049,B
4042120,B
4042296,B
4042396,B
4042755,B
4042834,A
4042878,B
4043039,B
4043066,A
4043119,A
4043259,B
4043437,A
4043639,A
4043768,A
4043826,A
4043868,B
4044118,B
4044140,A
4044200,A
4044557,A
4044816,A
4044985,A
4045052,B
4045106,B
4045702,B
4045713,B
4045837,B
4045924,B
4046024,B
4046091,B
4046096,B
4046207,B
4046259,A
4046386,B
4046434,A
4046460,B
4046536,A
4046720,B
4046724,B
4046832,A
4047715,B
4047993,A
4048053,A
4048363,A
4048678,A
4048891,B
4048993,B
4049066,A
4049104,A
4049284,A
4049890,A
4049893,A
4049971,A
4049980,A
4050404,B
4050802,A
4051021,B
4051043,A
4051351,B
4051527,B
4051531,A
4051576,B
4051727,A
4051861,B
4051901,A
4052114,A
4052220,A
4052390,B
4052498,A
4052536,B
4052664,B
4052668,A
4052688,A
4052906,B
4053001,B
4053029,B
4053037,A
4053044,B
4053087,A
4053212,B
4053213,B
4053258,A
4053361,A
4053381,A
4053432,B
4053559,A
4053600,B
4053925,A
4054591,B
4054601,A
4055755,A
4055769,A
4055816,A
4055862,A
4056776,B
4056976,B
4056993,A
4057295,B
4057477,A
4057923,B
4057941,A
4058308,A
4058348,B
4058353,B
4058381,A
4058442,A
4058478,B
4058563,B
4058566,B
4058635,A
4058723,B
4058901,A
4059000,B
4059143,A
4060085,B
4060136,B
4060214,B
4060263,A
4060266,B
4060347,B
4060466,B
4060495,B
4060822,A
4060868,A
4061020,B
4061036,B
4061079,A
4061096,B
4061149,A
4061218,B
4061398,A
4061531,B
4061572,B
4061916,A
4061995,B
4062018,B
4062155,B
4062252,A
4062268,A
4062553,B
4062573,B
4062863,A
4062882,A
4062969,B
4062979,A
4063289,A
4063294,A
4063348,B
4063356,A
4063595,A
4063614,A
4063853,B
4063926,B
4063963,B
4063985,B
4063986,B
4064073,B
4064119,A
4064215,A
4064374,A
4064415,A
4064510,B
4064520,B
4064654,A
4064655,B
4064670,A
4064676,B
4064893,A
4064922,A
4065335,A
4065506,B
4065655,A
4065656,B
4065917,B
4066247,B
4066709,A
4066753,A
4066793,B
4067057,A
4067190,B
4067383,B
4067422,B
4067540,B
4067779,B
4067827,B
4067837,B
4068522,B
4069173,B
4069185,A
4069367,B
4069404,A
4069520,A
4069543,B
4069658,A
4069743,A
4069938,A
4069944,A
4069984,A
4070072,A
4070193,B
4070336,B
4070340,A
4070432,B
4070708,A
4070736,A
4070743,B
4070827,A
4071065,A
4071160,A
4071547,B
4071588,A
4071653,A
4071711,B
4071756,A
4071830,A
4071874,A
4071892,B
4072331,B
4072434,B
4072471,A
4072546,A
4072762,B
4073015,A
4074196,B
4074592,B
4074616,B
4074889,B
4075068,B
4075222,B
4075250,B
4075440,B
4075472,A
4075854,A
4076412,B
4076444,B
4076851,A
4076896,B
4076989,B
4077282,A
4077325,B
4077331,B
4077425,A
4077436,A
4077468,B
4077500,B
4077662,B
4077860,A
4078058,A
4078502,B
4078538,B
4078576,B
4078661,A
4078876,B
4078924,B
4078934,B
4078963,B
4078995,B
4079021,B
4079319,A
4079507,A
4079526,B
4079666,A
4079730,B
4080120,B
4080122,B
4080136,A
4080142,A
4080160,A
4080232,B
4080243,A
4080317,A
4080397,A
4080544,B
4080548,B
4080668,A
4080691,A
4080933,B
4081009,A
4081012,A
4081131,A
4081153,A
4081184,A
4081467,B
4081522,B
4081561,A
4081597,B
4081623,B
4081637,A
4081819,A
4081831,A
4081980,B
4082132,A
4082167,A
4082173,B
4082212,B
4082635,A
4082798,B
4082811,B
4082904,B
4083092,A
4083164,B
4083347,A
4083364,B
4083405,A
4083434,A
4083548,A
4083624,B
4083830,B
4083948,A
4084245,B
4084338,B
4084405,A
4084603,B
4085022,B
4085508,A
4085713,A
4086125,B
4086228,B
4086238,A
4086294,A
4086341,B
4086413,A
4086495,B
4086684,A
4086710,B
4086808,B
4086855,A
4087114,A
4087362,A
4087458,B
4087569,A
4087577,A
4087594,A
4087674,A
4087906,B
4087969,A
4088064,A
4088250,A
4088266,B
4088749,A
4089017,A
4089050,B
4089066,B
4089068,A
4089107,A
4089153,B
4089202,B
4089249,A
4089304,B
4089314,A
4090333,A
4090504,B
4090625,A
4090660,A
4090714,A
4090819,B
4091219,B
4091309,A
4092411,B
4093055,A
4093184,B
4093325,B
4093755,A
4093870,A
4093895,B
4093960,B
4093968,A
4094236,B
4094240,B
4094383,A
4094400,A
4094418,B
4094875,B
4094880,A
4095055,A
4095122,A
4095215,A
4095323,B
4095339,A
4095383,B
4095463,A
4095849,B
4096026,B
4096034,A
4096092,B
4096110,A
4096233,B
4096327,B
4096409,B
4096652,B
4096802,A
4096875,B
4096897,A
4097310,B
4097550,A
4097891,A
4097981,B
4098072,A
4098378,A
4098415,B
4098451,B
4098456,B
4098525,A
4098705,B
4098755,A
4098771,B
4098943,B
4099116,B
4099397,B
4099482,B
4099668,B
4099741,A
4099745,A
4100023,A
4100034,A
4100135,A
4100220,A
4100458,B
4100470,A
4100482,B
4100499,B
4100523,B
4100675,A
4100677,A
4100811,B
4100885,B
4100888,B
4100906,B
4100986,A
4101018,B
4101087,B
4101562,A
4101633,A
4101772,A
4101803,A
4101861,A
4101939,A
4102031,B
4102158,B
4102164,A
4102283,B
4102395,B
4102420,A
4102433,A
4102449,A
4102582,B
4102918,B
4103008,A
4103068,A
4103091,A
4103161,B
4103327,A
4103362,B
4103388,A
4103652,A
4104088,A
4104119,B
4104406,A
4104540,A
4104626,B
4104666,A
4104716,B
4104831,B
4104903,A
4104955,A
4105137,B
4105165,B
4105292,B
4105416,B
4105444,A
4105525,B
4105894,A
4106196,A
4106452,B
4106643,B
4106831,B
4106860,B
4106974,A
4106994,A
4107131,A
4107300,B
4107403,A
4107429,A
4107456,A
4107460,B
4107561,A
4107572,A
4107723,A
4107951,B
4107999,B
4108014,A
4108262,B
4108314,A
4108565,B
4108786,B
4108969,A
4109045,A
4109076,B
4109110,A
4109166,B
4109359,B
4109416,B
4109568,B
4110259,A
4110401,B
4110589,B
4110695,B
4110799,B
4110802,B
4110832,B
4110844,A
4111280,A
4111489,B
4111547,B
4111557,B
4111562,A
4111564,B
4111616,A
4111813,B
4111850,A
4111853,A
4112049,B
4112169,B
4112257,B
4112368,A
4112556,B
4112690,B
4112898,A
4112908,B
4113239,A
4113329,B
4113471,A
4113535,B
4113539,A
4113566,A
4113683,A
4113757,A
4114184,A
4114422,A
4114467,A
4114516,A
4114544,B
4114634,B
4114865,B
4115282,A
4115607,B
4115874,B
4115955,A
4116187,B
4116363,B
4116650,B
4116787,B
4117076,A
4117129,A
4117164,B
4117262,A
4117327,A
4117817,B
4118144,B
4118378,A
4118427,B
4118448,A
4118474,B
4118535,B
4118550,B
4118792,A
4118896,A
4118949,A
4119008,B
4119054,A
4119096,B
4119198,A
4119229,B
4119430,A
4119535,B
4119560,B
4120013,A
4120020,A
4120265,A
4120408,B
4120643,B
4120649,B
4120723,B
4120735,B
4120926,A
4121038,B
4121112,A
4121170,B
4121220,B
4121263,B
4121280,A
4121550,B
4121624,B
4121625,A
4121657,A
4121711,B
4122166,A
4122175,A
4122182,B
4122233,A
4122328,A
4122391,B
4122422,A
4122499,A
4122548,A
4122635,A
4122684,A
4122847,A
4122950,A
4122968,B
4123158,B
4123246,A
4123285,B
4123317,B
4123345,B
4123405,A
4123422,A
4123429,B
4123446,A
4123465,A
4123490,B
4123595,B
4123721,A
4123752,A
4123958,A
4123990,A
4124079,A
4124313,B
4124391,B
4124902,B
4124926,A
4125044,A
4125081,B
4125124,A
4125163,B
4125224,A
4125442,A
4125523,B
4125705,A
4125714,B
4125835,B
4125869,B
4125872,B
4125886,A
4125894,A
4125935,A
4125967,B
4125974,B
4125980,A
4126077,A
4126141,B
4126162,B
4126342,A
4126598,B
4127128,B
4127455,A
4127476,A
4127785,B
4128119,A
4128186,B
4128198,A
4128292,A
4128371,A
4128378,B
4128578,A
4128601,B
4128607,A
4128677,A
4128683,A
4128843,B
4128923,A
4129070,B
4129136,B
4129140,A
4129319,B
4129823,A
4129836,B
4129916,A
4130202,A
4130274,A
4130283,B
4130332,A
4130369,B
4130397,B
4130420,A
4130450,A
4130501,A
4130556,A
4130721,A
4130777,A
4130850,B
4130910,A
4130960,A
4131003,A
4131027,B
4131085,A
4131099,B
4131135,B
4131324,B
4131369,A
4131444,A
4131551,A
4131627,A
4132011,A
4132066,B
4132137,B
4132160,B
4132174,B
4132267,B
4132461,A
4132503,B
4132796,A
4133145,B
4133224,B
4133478,B
4133575,A
4133584,A
4133945,B
4134002,B
4134058,B
4134133,A
4134163,B
4134219,B
4134403,A
4134661,B
4134666,A
4134793,B
4134893,B
4135260,B
4135444,A
4135460,B
4135474,B
4135548,B
4135675,A
4135833,A
4135888,A
4136110,A
4136506,A
4136523,B
4136665,A
4136780,B
4137058,B
4137151,B
4137287,B
4137370,B
4137466,B
4137578,A
4138047,A
4138134,A
4138198,B
4138225,B
4138280,A
4138767,B
4139302,B
4139372,A
4139386,A
4139415,B
4139477,A
4139511,A
4139662,A
4139691,A
4139738,B
4140628,A
4140732,B
4140816,B
4140874,B
4140940,B
4140955,A
4141041,A
4141336,A
4141446,B
4141661,B
4141798,A
4141830,B
4141926,A
4141994,A
4142034,A
4142035,B
4142146,A
4142374,A
